filename,width,height,class,xmin,ymin,xmax,ymax
victim_and_mesh_6.png,512,288,person,193,41,246,90
victim_and_mesh_602.png,512,288,person,322,129,409,177
victim_and_mesh_602.png,512,288,person,193,32,243,102
victim_and_mesh_602.png,512,288,person,394,227,481,288
victim_and_mesh_604.png,512,288,person,1,2,154,90
victim_and_mesh_605.png,512,288,person,10,8,167,111
victim_and_mesh_606.png,512,288,person,63,16,203,105
victim_and_mesh_607.png,512,288,person,127,14,236,113
victim_and_mesh_608.png,512,288,person,183,16,263,112
victim_and_mesh_609.png,512,288,person,230,25,298,108
victim_and_mesh_610.png,512,288,person,268,21,346,120
victim_and_mesh_611.png,512,288,person,292,21,396,115
victim_and_mesh_612.png,512,288,person,326,16,439,112
victim_and_mesh_613.png,512,288,person,211,32,258,101
victim_and_mesh_613.png,512,288,person,333,124,404,164
victim_and_mesh_613.png,512,288,person,411,222,505,288
victim_and_mesh_614.png,512,288,person,359,11,501,107
victim_and_mesh_615.png,512,288,person,384,8,512,103
victim_and_mesh_624.png,512,288,person,227,32,280,90
victim_and_mesh_624.png,512,288,person,349,123,440,167
victim_and_mesh_624.png,512,288,person,423,219,512,272
victim_and_mesh_626.png,512,288,person,2,80,119,143
victim_and_mesh_627.png,512,288,person,32,92,182,157
victim_and_mesh_628.png,512,288,person,102,100,206,154
victim_and_mesh_629.png,512,288,person,152,106,250,165
victim_and_mesh_630.png,512,288,person,209,108,292,172
victim_and_mesh_631.png,512,288,person,259,107,352,170
victim_and_mesh_631.png,512,288,person,3,212,111,271
victim_and_mesh_632.png,512,288,person,3,181,155,285
victim_and_mesh_632.png,512,288,person,289,109,423,174
victim_and_mesh_633.png,512,288,person,337,100,483,168
victim_and_mesh_633.png,512,288,person,2,187,182,288
victim_and_mesh_634.png,512,288,person,375,97,509,154
victim_and_mesh_634.png,512,288,person,76,190,227,288
victim_and_mesh_635.png,512,288,person,234,24,290,94
victim_and_mesh_635.png,512,288,person,358,112,446,153
victim_and_mesh_635.png,512,288,person,450,197,512,252
victim_and_mesh_636.png,512,288,person,140,182,289,287
victim_and_mesh_637.png,512,288,person,197,190,336,288
victim_and_mesh_638.png,512,288,person,242,190,408,281
victim_and_mesh_639.png,512,288,person,295,181,474,288
victim_and_mesh_640.png,512,288,person,340,188,512,286
victim_and_mesh_641.png,512,288,person,388,182,512,274
victim_and_mesh_646.png,512,288,person,258,22,312,85
victim_and_mesh_646.png,512,288,person,399,100,478,156
victim_and_mesh_651.png,512,288,person,1,92,145,216
victim_and_mesh_652.png,512,288,person,1,96,176,231
victim_and_mesh_653.png,512,288,person,62,96,189,227
victim_and_mesh_654.png,512,288,person,115,101,235,236
victim_and_mesh_655.png,512,288,person,174,92,258,257
victim_and_mesh_656.png,512,288,person,218,106,308,237
victim_and_mesh_657.png,512,288,person,276,19,330,83
victim_and_mesh_657.png,512,288,person,404,89,503,139
victim_and_mesh_658.png,512,288,person,271,103,332,252
victim_and_mesh_659.png,512,288,person,299,103,392,224
victim_and_mesh_660.png,512,288,person,324,101,443,244
victim_and_mesh_661.png,512,288,person,367,169,512,286
victim_and_mesh_668.png,512,288,person,88,147,175,211
victim_and_mesh_668.png,512,288,person,332,19,411,85
victim_and_mesh_668.png,512,288,person,417,9,504,76
victim_and_mesh_669.png,512,288,person,289,12,342,82
victim_and_mesh_669.png,512,288,person,416,74,509,127
victim_and_mesh_680.png,512,288,person,305,16,367,68
victim_and_mesh_69.png,512,288,person,284,45,353,125
victim_and_mesh_69.png,512,288,person,323,18,377,71
victim_and_mesh_690.png,512,288,person,2,157,143,210
victim_and_mesh_691.png,512,288,person,325,5,391,74
victim_and_mesh_692.png,512,288,person,4,158,163,239
victim_and_mesh_693.png,512,288,person,59,155,216,244
victim_and_mesh_694.png,512,288,person,118,155,253,250
victim_and_mesh_695.png,512,288,person,159,154,287,259
victim_and_mesh_696.png,512,288,person,197,154,324,246
victim_and_mesh_697.png,512,288,person,231,159,368,256
victim_and_mesh_698.png,512,288,person,266,159,409,274
victim_and_mesh_699.png,512,288,person,298,152,471,255
victim_and_mesh_7.png,512,288,person,219,41,264,93
victim_and_mesh_700.png,512,288,person,329,150,512,253
victim_and_mesh_701.png,512,288,person,365,145,512,250
victim_and_mesh_702.png,512,288,person,341,4,413,71
victim_and_mesh_703.png,512,288,person,391,148,512,246
victim_and_mesh_711.png,512,288,person,4,156,168,238
victim_and_mesh_712.png,512,288,person,59,155,175,238
victim_and_mesh_713.png,512,288,person,347,2,426,72
victim_and_mesh_714.png,512,288,person,108,166,203,242
victim_and_mesh_715.png,512,288,person,152,162,231,246
victim_and_mesh_716.png,512,288,person,201,162,274,243
victim_and_mesh_717.png,512,288,person,241,167,315,251
victim_and_mesh_718.png,512,288,person,271,168,367,251
victim_and_mesh_719.png,512,288,person,297,160,420,248
victim_and_mesh_720.png,512,288,person,323,161,463,247
victim_and_mesh_721.png,512,288,person,340,155,512,246
victim_and_mesh_722.png,512,288,person,375,154,512,236
victim_and_mesh_724.png,512,288,person,368,3,445,68
victim_and_mesh_73.png,512,288,person,1,196,140,288
victim_and_mesh_735.png,512,288,person,385,3,455,63
victim_and_mesh_74.png,512,288,person,15,203,168,288
victim_and_mesh_741.png,512,288,person,6,4,145,84
victim_and_mesh_742.png,512,288,person,44,4,174,91
victim_and_mesh_743.png,512,288,person,79,5,194,92
victim_and_mesh_744.png,512,288,person,124,2,213,91
victim_and_mesh_745.png,512,288,person,173,5,244,92
victim_and_mesh_746.png,512,288,person,391,1,460,63
victim_and_mesh_747.png,512,288,person,204,6,268,90
victim_and_mesh_748.png,512,288,person,231,10,311,107
victim_and_mesh_749.png,512,288,person,263,4,340,94
victim_and_mesh_75.png,512,288,person,67,203,191,288
victim_and_mesh_750.png,512,288,person,299,5,373,98
victim_and_mesh_751.png,512,288,person,320,7,425,96
victim_and_mesh_752.png,512,288,person,345,1,472,85
victim_and_mesh_753.png,512,288,person,375,4,499,97
victim_and_mesh_754.png,512,288,person,378,2,509,95
victim_and_mesh_757.png,512,288,person,3,19,71,66
victim_and_mesh_76.png,512,288,person,122,210,219,287
victim_and_mesh_768.png,512,288,person,2,22,90,66
victim_and_mesh_77.png,512,288,person,167,213,234,288
victim_and_mesh_779.png,512,288,person,116,154,198,217
victim_and_mesh_779.png,512,288,person,358,17,427,82
victim_and_mesh_779.png,512,288,person,433,10,512,63
victim_and_mesh_780.png,512,288,person,8,30,112,83
victim_and_mesh_791.png,512,288,person,27,39,124,85
victim_and_mesh_8.png,512,288,person,246,42,284,91
victim_and_mesh_80.png,512,288,person,301,45,363,114
victim_and_mesh_80.png,512,288,person,336,17,390,66
victim_and_mesh_801.png,512,288,person,1,53,123,126
victim_and_mesh_802.png,512,288,person,41,50,128,92
victim_and_mesh_803.png,512,288,person,2,55,150,127
victim_and_mesh_804.png,512,288,person,29,64,172,131
victim_and_mesh_805.png,512,288,person,87,72,191,135
victim_and_mesh_806.png,512,288,person,125,76,210,132
victim_and_mesh_807.png,512,288,person,164,77,236,132
victim_and_mesh_808.png,512,288,person,196,81,269,133
victim_and_mesh_809.png,512,288,person,231,81,305,138
victim_and_mesh_81.png,512,288,person,267,219,348,288
victim_and_mesh_810.png,512,288,person,266,80,341,133
victim_and_mesh_811.png,512,288,person,291,74,377,132
victim_and_mesh_812.png,512,288,person,334,72,419,132
victim_and_mesh_813.png,512,288,person,60,53,154,101
victim_and_mesh_814.png,512,288,person,348,74,463,134
victim_and_mesh_815.png,512,288,person,367,61,503,134
victim_and_mesh_816.png,512,288,person,391,66,512,129
victim_and_mesh_82.png,512,288,person,300,219,393,288
victim_and_mesh_824.png,512,288,person,80,62,163,105
victim_and_mesh_826.png,512,288,person,4,3,155,141
victim_and_mesh_827.png,512,288,person,23,8,173,145
victim_and_mesh_828.png,512,288,person,66,6,202,151
victim_and_mesh_829.png,512,288,person,117,4,221,149
victim_and_mesh_83.png,512,288,person,328,209,439,288
victim_and_mesh_830.png,512,288,person,159,12,248,154
victim_and_mesh_831.png,512,288,person,195,17,291,154
victim_and_mesh_832.png,512,288,person,228,12,322,152
victim_and_mesh_833.png,512,288,person,255,14,375,149
victim_and_mesh_834.png,512,288,person,300,13,411,143
victim_and_mesh_835.png,512,288,person,93,63,175,113
victim_and_mesh_836.png,512,288,person,319,5,468,148
victim_and_mesh_837.png,512,288,person,345,6,507,139
victim_and_mesh_838.png,512,288,person,367,3,512,128
victim_and_mesh_839.png,512,288,person,390,2,512,125
victim_and_mesh_84.png,512,288,person,358,203,508,288
victim_and_mesh_846.png,512,288,person,111,69,185,108
victim_and_mesh_85.png,512,288,person,382,199,511,288
victim_and_mesh_850.png,512,288,person,1,1,167,128
victim_and_mesh_851.png,512,288,person,42,6,196,125
victim_and_mesh_852.png,512,288,person,90,10,222,131
victim_and_mesh_853.png,512,288,person,137,14,247,130
victim_and_mesh_854.png,512,288,person,161,22,308,140
victim_and_mesh_855.png,512,288,person,199,17,345,126
victim_and_mesh_856.png,512,288,person,237,18,394,126
victim_and_mesh_857.png,512,288,person,132,71,201,114
victim_and_mesh_858.png,512,288,person,286,17,426,134
victim_and_mesh_859.png,512,288,person,304,3,484,125
victim_and_mesh_86.png,512,288,person,409,190,512,263
victim_and_mesh_860.png,512,288,person,348,13,508,129
victim_and_mesh_861.png,512,288,person,3,98,125,180
victim_and_mesh_861.png,512,288,person,378,3,512,102
victim_and_mesh_862.png,512,288,person,28,102,163,178
victim_and_mesh_863.png,512,288,person,73,106,189,182
victim_and_mesh_864.png,512,288,person,118,111,217,184
victim_and_mesh_865.png,512,288,person,190,113,256,186
victim_and_mesh_866.png,512,288,person,226,119,297,185
victim_and_mesh_867.png,512,288,person,273,116,350,193
victim_and_mesh_868.png,512,288,person,147,74,220,116
victim_and_mesh_869.png,512,288,person,294,114,385,189
victim_and_mesh_870.png,512,288,person,325,111,420,180
victim_and_mesh_871.png,512,288,person,356,108,469,189
victim_and_mesh_872.png,512,288,person,358,100,509,185
victim_and_mesh_879.png,512,288,person,168,75,225,122
victim_and_mesh_890.png,512,288,person,137,161,196,229
victim_and_mesh_890.png,512,288,person,372,10,441,77
victim_and_mesh_890.png,512,288,person,448,8,509,66
victim_and_mesh_890.png,512,288,person,8,1,92,49
victim_and_mesh_891.png,512,288,person,176,77,239,112
victim_and_mesh_9.png,512,288,person,270,43,308,95
victim_and_mesh_9.png,512,288,person,1,148,88,194
victim_and_mesh_902.png,512,288,person,204,77,264,121
victim_and_mesh_91.png,512,288,person,313,42,379,107
victim_and_mesh_91.png,512,288,person,348,11,409,59
victim_and_mesh_91.png,512,288,person,1,1,77,50
victim_and_mesh_913.png,512,288,person,216,76,276,123
victim_and_mesh_924.png,512,288,person,237,74,290,113
victim_and_mesh_928.png,512,288,person,3,114,114,182
victim_and_mesh_929.png,512,288,person,13,119,169,188
victim_and_mesh_930.png,512,288,person,67,122,194,196
victim_and_mesh_931.png,512,288,person,114,125,231,206
victim_and_mesh_932.png,512,288,person,167,128,250,207
victim_and_mesh_933.png,512,288,person,226,134,289,210
victim_and_mesh_934.png,512,288,person,258,128,341,208
victim_and_mesh_935.png,512,288,person,251,75,314,130
victim_and_mesh_936.png,512,288,person,293,125,393,212
victim_and_mesh_937.png,512,288,person,329,125,469,208
victim_and_mesh_938.png,512,288,person,364,123,512,206
victim_and_mesh_940.png,512,288,person,358,1,446,129
victim_and_mesh_946.png,512,288,person,271,75,327,127
victim_and_mesh_946.png,512,288,person,5,237,106,287
victim_and_mesh_952.png,512,288,person,3,57,143,191
victim_and_mesh_953.png,512,288,person,35,58,203,196
victim_and_mesh_954.png,512,288,person,97,59,222,207
victim_and_mesh_955.png,512,288,person,130,53,250,191
victim_and_mesh_956.png,512,288,person,201,52,281,209
victim_and_mesh_957.png,512,288,person,294,74,346,121
victim_and_mesh_958.png,512,288,person,255,45,326,178
victim_and_mesh_959.png,512,288,person,287,42,378,178
victim_and_mesh_960.png,512,288,person,322,37,448,175
victim_and_mesh_961.png,512,288,person,368,34,512,172
victim_and_mesh_962.png,512,288,person,394,28,512,159
victim_and_mesh_968.png,512,288,person,301,69,348,126
victim_and_mesh_968.png,512,288,person,55,244,123,288
victim_and_mesh_979.png,512,288,person,314,63,377,126
victim_and_mesh_979.png,512,288,person,84,240,148,288
victim_and_mesh_985.png,512,288,person,1,3,129,99
victim_and_mesh_986.png,512,288,person,40,1,166,97
victim_and_mesh_987.png,512,288,person,88,5,198,100
victim_and_mesh_988.png,512,288,person,140,2,231,106
victim_and_mesh_989.png,512,288,person,181,1,267,105
victim_and_mesh_990.png,512,288,person,332,60,384,130
victim_and_mesh_990.png,512,288,person,82,1,147,58
victim_and_mesh_991.png,512,288,person,235,2,305,99
victim_and_mesh_992.png,512,288,person,273,6,348,102
victim_and_mesh_993.png,512,288,person,306,5,387,113
victim_and_mesh_994.png,512,288,person,347,5,446,118
victim_and_mesh_995.png,512,288,person,358,1,494,105
victim_and_mesh_996.png,512,288,person,387,5,512,73
victim__0.png,512,288,person,183,128,226,204
victim__0.png,512,288,person,249,162,312,224
victim__0.png,512,288,person,431,110,512,147
victim__1.png,512,288,person,181,130,220,205
victim__1.png,512,288,person,242,159,304,225
victim__1.png,512,288,person,425,110,512,146
victim__10.png,512,288,person,280,124,321,198
victim__10.png,512,288,person,339,144,411,194
victim__10.png,512,288,person,1,182,76,262
victim__100.png,512,288,person,1,33,97,95
victim__100.png,512,288,person,37,100,138,167
victim__100.png,512,288,person,275,163,329,218
victim__101.png,512,288,person,17,53,112,109
victim__101.png,512,288,person,70,113,150,177
victim__101.png,512,288,person,293,161,358,212
victim__102.png,512,288,person,44,66,127,123
victim__102.png,512,288,person,99,127,178,192
victim__102.png,512,288,person,314,159,388,214
victim__103.png,512,288,person,56,80,144,135
victim__103.png,512,288,person,118,136,194,194
victim__103.png,512,288,person,339,153,417,200
victim__104.png,512,288,person,81,88,165,144
victim__104.png,512,288,person,149,146,211,203
victim__104.png,512,288,person,350,143,438,191
victim__105.png,512,288,person,115,89,177,171
victim__105.png,512,288,person,181,136,242,207
victim__105.png,512,288,person,384,135,467,177
victim__106.png,512,288,person,132,95,195,172
victim__106.png,512,288,person,208,136,262,212
victim__106.png,512,288,person,394,125,493,167
victim__107.png,512,288,person,156,97,209,182
victim__107.png,512,288,person,222,140,283,212
victim__107.png,512,288,person,409,112,512,150
victim__108.png,512,288,person,178,108,229,186
victim__108.png,512,288,person,249,147,306,209
victim__108.png,512,288,person,424,98,512,140
victim__109.png,512,288,person,206,179,244,265
victim__109.png,512,288,person,267,219,348,288
victim__109.png,512,288,person,449,157,512,197
victim__11.png,512,288,person,1,203,98,274
victim__11.png,512,288,person,303,119,339,190
victim__11.png,512,288,person,354,134,435,188
victim__110.png,512,288,person,228,201,261,288
victim__110.png,512,288,person,288,239,356,288
victim__111.png,512,288,person,249,166,284,248
victim__111.png,512,288,person,302,192,383,254
victim__112.png,512,288,person,253,117,297,188
victim__112.png,512,288,person,311,134,393,188
victim__113.png,512,288,person,270,51,309,131
victim__113.png,512,288,person,325,76,405,123
victim__114.png,512,288,person,274,4,328,75
victim__114.png,512,288,person,337,17,421,79
victim__114.png,512,288,person,75,202,157,273
victim__114.png,512,288,person,423,244,508,288
victim__114.png,512,288,person,1,76,60,144
victim__115.png,512,288,person,104,163,179,216
victim__115.png,512,288,person,1,19,88,109
victim__115.png,512,288,person,418,186,512,259
victim__116.png,512,288,person,142,127,191,192
victim__116.png,512,288,person,161,238,250,288
victim__116.png,512,288,person,1,1,117,81
victim__117.png,512,288,person,167,123,209,176
victim__117.png,512,288,person,191,225,273,287
victim__117.png,512,288,person,1,1,135,64
victim__118.png,512,288,person,24,2,139,67
victim__118.png,512,288,person,185,115,225,181
victim__118.png,512,288,person,218,226,292,285
victim__119.png,512,288,person,57,1,156,83
victim__119.png,512,288,person,202,122,248,181
victim__119.png,512,288,person,233,230,323,288
victim__12.png,512,288,person,15,205,119,278
victim__12.png,512,288,person,317,111,364,183
victim__12.png,512,288,person,369,125,458,173
victim__120.png,512,288,person,90,12,162,98
victim__120.png,512,288,person,234,141,267,194
victim__120.png,512,288,person,274,242,333,288
victim__121.png,512,288,person,108,27,181,112
victim__121.png,512,288,person,244,144,289,208
victim__121.png,512,288,person,290,253,349,288
victim__122.png,512,288,person,132,54,201,128
victim__122.png,512,288,person,270,168,326,228
victim__123.png,512,288,person,150,67,214,146
victim__123.png,512,288,person,291,178,342,233
victim__124.png,512,288,person,175,94,229,160
victim__124.png,512,288,person,311,188,370,245
victim__125.png,512,288,person,188,98,247,170
victim__125.png,512,288,person,319,196,397,253
victim__126.png,512,288,person,210,107,276,185
victim__126.png,512,288,person,74,1,140,35
victim__126.png,512,288,person,341,194,426,258
victim__127.png,512,288,person,231,115,292,186
victim__127.png,512,288,person,361,202,455,255
victim__127.png,512,288,person,71,1,149,44
victim__128.png,512,288,person,250,117,310,186
victim__128.png,512,288,person,381,195,476,249
victim__128.png,512,288,person,89,1,148,51
victim__129.png,512,288,person,270,120,328,188
victim__129.png,512,288,person,398,191,500,244
victim__129.png,512,288,person,95,1,152,57
victim__13.png,512,288,person,54,211,138,287
victim__13.png,512,288,person,333,104,385,176
victim__13.png,512,288,person,389,117,479,163
victim__130.png,512,288,person,289,113,347,181
victim__130.png,512,288,person,406,184,512,232
victim__130.png,512,288,person,99,1,180,58
victim__131.png,512,288,person,107,1,191,55
victim__131.png,512,288,person,293,108,364,180
victim__131.png,512,288,person,419,165,512,224
victim__132.png,512,288,person,126,1,202,59
victim__132.png,512,288,person,312,105,385,171
victim__132.png,512,288,person,439,158,512,202
victim__133.png,512,288,person,131,1,214,56
victim__133.png,512,288,person,333,98,404,163
victim__134.png,512,288,person,138,2,229,56
victim__134.png,512,288,person,343,93,425,156
victim__135.png,512,288,person,156,1,243,57
victim__135.png,512,288,person,361,84,442,148
victim__135.png,512,288,person,1,93,44,134
victim__136.png,512,288,person,159,1,254,55
victim__136.png,512,288,person,370,77,460,138
victim__136.png,512,288,person,1,100,72,132
victim__137.png,512,288,person,188,1,263,64
victim__137.png,512,288,person,383,75,480,128
victim__137.png,512,288,person,1,112,77,140
victim__138.png,512,288,person,196,1,278,55
victim__138.png,512,288,person,399,72,497,121
victim__138.png,512,288,person,1,115,83,144
victim__139.png,512,288,person,207,1,292,57
victim__139.png,512,288,person,399,63,512,120
victim__139.png,512,288,person,1,119,106,158
victim__14.png,512,288,person,83,214,157,288
victim__14.png,512,288,person,350,101,407,166
victim__14.png,512,288,person,409,105,505,162
victim__140.png,512,288,person,224,2,305,62
victim__140.png,512,288,person,421,56,512,110
victim__140.png,512,288,person,22,132,120,161
victim__141.png,512,288,person,36,139,139,173
victim__141.png,512,288,person,234,1,323,62
victim__141.png,512,288,person,437,47,512,103
victim__142.png,512,288,person,62,138,146,177
victim__142.png,512,288,person,245,2,332,59
victim__142.png,512,288,person,459,31,512,90
victim__143.png,512,288,person,87,138,160,189
victim__143.png,512,288,person,252,1,350,63
victim__143.png,512,288,person,458,24,512,82
victim__144.png,512,288,person,101,148,177,191
victim__144.png,512,288,person,274,4,360,59
victim__144.png,512,288,person,470,17,512,81
victim__145.png,512,288,person,116,157,199,198
victim__145.png,512,288,person,283,2,374,57
victim__146.png,512,288,person,146,156,209,203
victim__146.png,512,288,person,303,1,388,56
victim__147.png,512,288,person,165,155,233,209
victim__147.png,512,288,person,318,1,397,53
victim__148.png,512,288,person,177,159,255,212
victim__148.png,512,288,person,330,2,415,48
victim__148.png,512,288,person,1,21,64,73
victim__149.png,512,288,person,195,165,273,210
victim__149.png,512,288,person,340,2,425,49
victim__149.png,512,288,person,1,27,83,81
victim__15.png,512,288,person,1,35,66,115
victim__15.png,512,288,person,354,97,429,156
victim__15.png,512,288,person,426,94,512,144
victim__15.png,512,288,person,112,224,181,288
victim__150.png,512,288,person,228,166,287,216
victim__150.png,512,288,person,356,1,441,44
victim__150.png,512,288,person,1,32,96,89
victim__151.png,512,288,person,1,27,92,95
victim__151.png,512,288,person,241,157,310,222
victim__151.png,512,288,person,363,1,450,38
victim__152.png,512,288,person,3,34,111,104
victim__152.png,512,288,person,373,1,441,34
victim__152.png,512,288,person,260,161,325,216
victim__153.png,512,288,person,18,51,118,106
victim__153.png,512,288,person,287,156,340,214
victim__153.png,512,288,person,377,1,447,35
victim__154.png,512,288,person,36,57,125,114
victim__154.png,512,288,person,278,159,362,213
victim__154.png,512,288,person,389,2,449,27
victim__155.png,512,288,person,58,65,140,121
victim__155.png,512,288,person,316,154,387,214
victim__156.png,512,288,person,67,71,159,121
victim__156.png,512,288,person,330,149,408,209
victim__157.png,512,288,person,90,78,168,125
victim__157.png,512,288,person,339,138,428,207
victim__158.png,512,288,person,113,85,177,128
victim__158.png,512,288,person,371,140,443,200
victim__159.png,512,288,person,126,88,192,132
victim__159.png,512,288,person,371,136,466,197
victim__16.png,512,288,person,1,48,91,130
victim__16.png,512,288,person,380,87,448,145
victim__16.png,512,288,person,451,82,512,130
victim__16.png,512,288,person,148,230,200,288
victim__160.png,512,288,person,141,88,205,135
victim__160.png,512,288,person,396,122,488,192
victim__161.png,512,288,person,163,90,223,140
victim__161.png,512,288,person,393,125,511,185
victim__162.png,512,288,person,184,97,233,144
victim__162.png,512,288,person,424,114,512,173
victim__163.png,512,288,person,197,101,246,141
victim__163.png,512,288,person,439,106,512,171
victim__164.png,512,288,person,216,100,270,148
victim__164.png,512,288,person,452,117,512,156
victim__165.png,512,288,person,229,102,284,148
victim__166.png,512,288,person,248,104,307,148
victim__167.png,512,288,person,257,106,324,154
victim__168.png,512,288,person,260,94,341,140
victim__169.png,512,288,person,300,101,362,144
victim__169.png,512,288,person,1,198,85,282
victim__17.png,512,288,person,1,69,110,138
victim__17.png,512,288,person,397,81,469,134
victim__17.png,512,288,person,465,73,512,118
victim__17.png,512,288,person,175,233,220,288
victim__170.png,512,288,person,1,205,96,288
victim__170.png,512,288,person,307,94,372,137
victim__171.png,512,288,person,320,96,391,136
victim__171.png,512,288,person,7,213,120,288
victim__172.png,512,288,person,338,90,405,135
victim__172.png,512,288,person,57,222,130,288
victim__173.png,512,288,person,349,82,425,130
victim__173.png,512,288,person,83,231,148,288
victim__174.png,512,288,person,365,81,447,130
victim__174.png,512,288,person,109,234,170,288
victim__175.png,512,288,person,373,74,463,114
victim__175.png,512,288,person,130,238,189,288
victim__176.png,512,288,person,391,63,478,111
victim__176.png,512,288,person,156,244,204,288
victim__177.png,512,288,person,413,61,499,116
victim__177.png,512,288,person,182,245,226,288
victim__178.png,512,288,person,419,47,512,102
victim__178.png,512,288,person,193,240,247,288
victim__179.png,512,288,person,428,44,512,93
victim__179.png,512,288,person,214,249,261,288
victim__179.png,512,288,person,4,1,88,31
victim__18.png,512,288,person,24,82,123,147
victim__18.png,512,288,person,404,68,494,124
victim__18.png,512,288,person,471,55,512,91
victim__18.png,512,288,person,199,230,251,288
victim__180.png,512,288,person,239,246,287,288
victim__180.png,512,288,person,440,29,512,86
victim__180.png,512,288,person,12,1,107,50
victim__181.png,512,288,person,28,1,106,50
victim__181.png,512,288,person,260,247,311,288
victim__181.png,512,288,person,461,40,512,80
victim__182.png,512,288,person,24,2,123,52
victim__182.png,512,288,person,281,251,335,288
victim__183.png,512,288,person,37,1,132,63
victim__183.png,512,288,person,303,230,360,288
victim__184.png,512,288,person,56,8,142,66
victim__184.png,512,288,person,326,245,380,288
victim__185.png,512,288,person,68,14,152,70
victim__185.png,512,288,person,348,235,411,288
victim__186.png,512,288,person,83,14,162,74
victim__186.png,512,288,person,357,228,435,288
victim__187.png,512,288,person,104,21,172,80
victim__187.png,512,288,person,378,233,461,288
victim__188.png,512,288,person,120,30,182,83
victim__188.png,512,288,person,396,232,495,288
victim__189.png,512,288,person,134,39,198,92
victim__189.png,512,288,person,422,227,510,288
victim__19.png,512,288,person,44,91,139,161
victim__19.png,512,288,person,226,235,268,288
victim__19.png,512,288,person,411,53,510,115
victim__190.png,512,288,person,153,36,214,94
victim__190.png,512,288,person,430,205,512,284
victim__191.png,512,288,person,172,34,221,97
victim__191.png,512,288,person,446,210,512,261
victim__192.png,512,288,person,193,49,233,102
victim__192.png,512,288,person,467,208,512,240
victim__193.png,512,288,person,202,45,253,100
victim__194.png,512,288,person,222,52,267,98
victim__195.png,512,288,person,238,49,280,107
victim__196.png,512,288,person,254,49,299,109
victim__197.png,512,288,person,268,48,315,103
victim__198.png,512,288,person,284,48,331,99
victim__199.png,512,288,person,302,44,343,106
victim__2.png,512,288,person,173,128,210,203
victim__2.png,512,288,person,230,164,294,221
victim__2.png,512,288,person,404,112,505,145
victim__20.png,512,288,person,66,106,154,170
victim__20.png,512,288,person,442,45,512,100
victim__20.png,512,288,person,250,234,300,288
victim__200.png,512,288,person,314,49,359,103
victim__201.png,512,288,person,330,37,381,93
victim__202.png,512,288,person,345,35,402,93
victim__202.png,512,288,person,82,1,160,41
victim__203.png,512,288,person,89,1,161,44
victim__203.png,512,288,person,347,28,423,97
victim__204.png,512,288,person,100,1,175,48
victim__204.png,512,288,person,353,19,434,87
victim__205.png,512,288,person,121,1,186,55
victim__205.png,512,288,person,378,23,466,83
victim__206.png,512,288,person,139,2,194,55
victim__206.png,512,288,person,391,7,461,78
victim__207.png,512,288,person,152,5,206,64
victim__207.png,512,288,person,393,6,486,69
victim__208.png,512,288,person,172,4,219,64
victim__208.png,512,288,person,407,1,500,66
victim__209.png,512,288,person,188,7,233,71
victim__209.png,512,288,person,415,1,512,62
victim__21.png,512,288,person,87,117,175,179
victim__21.png,512,288,person,444,34,512,86
victim__21.png,512,288,person,278,234,328,288
victim__210.png,512,288,person,202,8,245,67
victim__210.png,512,288,person,428,1,512,52
victim__211.png,512,288,person,214,9,261,72
victim__211.png,512,288,person,444,2,512,34
victim__212.png,512,288,person,230,11,276,68
victim__212.png,512,288,person,1,163,77,214
victim__213.png,512,288,person,254,11,301,80
victim__213.png,512,288,person,1,176,91,220
victim__214.png,512,288,person,262,12,308,73
victim__214.png,512,288,person,2,184,122,237
victim__215.png,512,288,person,276,8,330,69
victim__215.png,512,288,person,27,189,129,246
victim__216.png,512,288,person,294,11,340,70
victim__216.png,512,288,person,41,196,146,254
victim__217.png,512,288,person,304,11,356,66
victim__217.png,512,288,person,74,204,161,257
victim__218.png,512,288,person,314,9,370,64
victim__218.png,512,288,person,103,211,175,268
victim__219.png,512,288,person,324,2,385,65
victim__219.png,512,288,person,133,209,195,273
victim__22.png,512,288,person,102,122,191,184
victim__22.png,512,288,person,301,231,360,288
victim__22.png,512,288,person,471,21,512,68
victim__220.png,512,288,person,336,1,405,61
victim__220.png,512,288,person,154,209,218,279
victim__221.png,512,288,person,139,1,192,44
victim__221.png,512,288,person,352,1,424,53
victim__221.png,512,288,person,182,214,243,285
victim__222.png,512,288,person,206,203,259,283
victim__222.png,512,288,person,356,1,437,48
victim__222.png,512,288,person,155,1,231,50
victim__223.png,512,288,person,234,207,285,281
victim__223.png,512,288,person,377,1,457,40
victim__223.png,512,288,person,168,1,253,49
victim__224.png,512,288,person,192,1,230,64
victim__224.png,512,288,person,227,1,263,45
victim__224.png,512,288,person,386,1,463,37
victim__224.png,512,288,person,264,216,308,286
victim__225.png,512,288,person,197,1,238,61
victim__225.png,512,288,person,228,1,270,36
victim__225.png,512,288,person,393,1,487,23
victim__225.png,512,288,person,278,214,335,288
victim__226.png,512,288,person,213,1,250,61
victim__226.png,512,288,person,249,1,292,46
victim__226.png,512,288,person,406,1,471,21
victim__226.png,512,288,person,301,209,361,285
victim__227.png,512,288,person,225,1,263,63
victim__227.png,512,288,person,261,1,295,56
victim__227.png,512,288,person,326,194,386,280
victim__228.png,512,288,person,236,1,275,64
victim__228.png,512,288,person,267,1,310,38
victim__228.png,512,288,person,333,216,418,273
